<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
WIG_GORNIC,D,20120903,000000,4597.56,4608.73,4586.73,4586.73,756513,0
WIG_GORNIC,D,20120904,000000,4591.82,4593.94,4587.01,4587.01,3088267,0
WIG_GORNIC,D,20120905,000000,4613.55,4629.42,4588.72,4588.72,2105227,0
WIG_GORNIC,D,20120906,000000,4661.59,4699.28,4650.3,4699.28,2020241,0
WIG_GORNIC,D,20120907,000000,4791.04,4791.04,4711.68,4711.68,3084677,0
WIG_GORNIC,D,20120910,000000,4765.76,4793.99,4765.76,4793.99,1807466,0
WIG_GORNIC,D,20120911,000000,4759.35,4850.24,4759.35,4850.24,1795603,0
WIG_GORNIC,D,20120912,000000,4928.34,4928.34,4889.83,4904.52,2158568,0
WIG_GORNIC,D,20120913,000000,4873.11,4891.01,4873.11,4891.01,3475606,0
WIG_GORNIC,D,20120914,000000,5129.84,5134.57,5125.17,5125.17,4713093,0
WIG_GORNIC,D,20120917,000000,5128.65,5169.22,5128.65,5138.42,2066280,0
