<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
MWIG40,D,19980826,000000,785.1,785.1,785.1,785.1,930828,0
MWIG40,D,19980827,000000,734.1,734.1,734.1,734.1,1247564,0
MWIG40,D,19980828,000000,664.9,664.9,664.9,664.9,967995,0
MWIG40,D,19980831,000000,664.2,664.2,664.2,664.2,1296370,0
MWIG40,D,19980901,000000,622.8,622.8,622.8,622.8,1413665,0
MWIG40,D,19980902,000000,668.3,668.3,668.3,668.3,1285392,0
MWIG40,D,19980903,000000,674,674,674,674,1498396,0
MWIG40,D,19980904,000000,673.8,673.8,673.8,673.8,1448924,0
MWIG40,D,19980907,000000,707,707,707,707,1078961,0
MWIG40,D,19980908,000000,738.9,738.9,738.9,738.9,1465908,0
MWIG40,D,19980909,000000,753.2,753.2,753.2,753.2,1507678,0
MWIG40,D,19980910,000000,732.8,732.8,732.8,732.8,1111578,0
MWIG40,D,19980911,000000,703.2,703.2,703.2,703.2,1286476,0
MWIG40,D,19980914,000000,730.8,730.8,730.8,730.8,1005112,0
MWIG40,D,19980915,000000,730.4,730.4,730.4,730.4,1000415,0
MWIG40,D,19980916,000000,730.5,730.5,730.5,730.5,969658,0
MWIG40,D,19980917,000000,709.6,709.6,709.6,709.6,908129,0
MWIG40,D,19980918,000000,694,694,694,694,1060268,0
MWIG40,D,19980921,000000,676,676.3,671.1,671.1,873340,0
MWIG40,D,19980922,000000,692.1,701.5,692.1,701.5,1150750,0
MWIG40,D,19980923,000000,706.4,712.8,706.4,710.8,884578,0
MWIG40,D,19980924,000000,735.4,736.2,727,727.9,1378685,0
MWIG40,D,19980925,000000,709.7,709.7,705.6,708.5,974334,0
MWIG40,D,19980928,000000,721.7,722.1,715,718.4,638533,0
MWIG40,D,19980929,000000,717.5,719.8,714.1,718.5,731918,0
MWIG40,D,19980930,000000,704.2,704.2,692.3,695.5,1224381,0
MWIG40,D,19981001,000000,671.3,671.3,655.2,655.5,990583,0
MWIG40,D,19981002,000000,648.9,667,648.3,665.5,1123173,0
MWIG40,D,19981005,000000,659,663,651.6,651.6,797331,0
MWIG40,D,19981006,000000,651.4,651.7,648,651.6,1130026,0
