<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
SWIG80,D,20240725,000000,24544.56,24544.56,24247.45,24362.42,2481725,0
SWIG80,D,20240726,000000,24438.24,24547.43,24381.39,24459.4,3049048,0
SWIG80,D,20240729,000000,24467.72,24556.83,24382.72,24410.42,1280543,0
SWIG80,D,20240730,000000,24415.52,24498.27,24329.53,24329.53,1293150,0
SWIG80,D,20240731,000000,24320.79,24433.69,24320.79,24340.53,1166689,0
SWIG80,D,20240801,000000,24357.53,24437.21,24216.24,24284.32,1181320,0
SWIG80,D,20240802,000000,24160.56,24160.56,23842.25,23855.82,1955791,0
SWIG80,D,20240805,000000,23155.91,23155.91,22553.46,22787.29,5648155,0
SWIG80,D,20240806,000000,23016.45,23326.9,23016.45,23143.39,2169911,0
SWIG80,D,20240807,000000,23258.04,23588.46,23258.04,23588.46,1373296,0
SWIG80,D,20240808,000000,23587.5,23630.8,23310.95,23607.14,1150227,0
SWIG80,D,20240809,000000,23763.66,23848.36,23689.99,23689.99,1291497,0
SWIG80,D,20240812,000000,23734.37,23966.26,23734.37,23966.26,1517400,0
SWIG80,D,20240813,000000,23994.22,24059.62,23917.82,23959.24,1127332,0
SWIG80,D,20240814,000000,23970.91,23991.94,23850.39,23921.8,1271414,0
SWIG80,D,20240816,000000,24037.35,24230.44,24037.35,24230.44,1990120,0
SWIG80,D,20240819,000000,24231.3,24267.78,24133.85,24267.78,1928293,0
SWIG80,D,20240820,000000,24320.11,24360.79,24216.18,24307.53,872909,0
SWIG80,D,20240821,000000,24328.38,24345.52,24203.75,24285.77,1738053,0
SWIG80,D,20240822,000000,24318,24386.94,24248.25,24375.77,2019521,0
SWIG80,D,20240823,000000,24402.96,24409.27,24263.38,24388.94,1633126,0
SWIG80,D,20240826,000000,24391.84,24484.89,24286.2,24319.02,1752295,0
SWIG80,D,20240827,000000,24384.29,24405.17,24247.68,24312.78,1602577,0
SWIG80,D,20240828,000000,24336.72,24353.44,24214.41,24300.09,1672610,0
SWIG80,D,20240829,000000,24206.81,24344.12,24206.81,24344.12,1890498,0
SWIG80,D,20240830,000000,24364.16,24488.14,24305.68,24488.14,2880066,0
SWIG80,D,20240902,000000,24471.72,24525.64,24428.15,24488.78,2502435,0
SWIG80,D,20240903,000000,24546.58,24569.85,24398.31,24398.31,3392516,0
SWIG80,D,20240904,000000,24333.41,24333.41,24189.42,24279.52,3418175,0
SWIG80,D,20240905,000000,24311.11,24399.62,24232.25,24232.25,1955744,0
SWIG80,D,20240906,000000,24276.6,24302.6,24132.86,24132.86,2157574,0
